"pID","pName","pSection","pPrice","pWholesalePrice","pListPrice","pShipping","pShipping2","pWeight","pDisplay","pSell","pBackOrder","pGiftWrap","pExemptions","pInStock","pDims","pTax","pDropship","pStaticPage","pStockByOpts","pRecommend","pOrder","pSKU","pManufacturer","pSearchParams","pTitle","pMetaDesc","pStaticURL","pMinQuant","pDescription","pLongDescription"
"I-545-1","Main Lever",254,26.95,0,0,0,0,0,0,1,0,0,0,0,"",,0,0,0,0,0,"",2,"","","","",0,"",""
"I-612-2","Main Lever",251,9.5,0,0,0,0,0,0,1,0,0,0,0,"",,0,0,0,0,0,"",2,"","","","",0,"",""
"I-100-1","Main Lever A, B, SB, A+, B+, SB+",253,14.95,0,0,0,0,0,0,1,0,0,0,0,"",,0,0,0,0,0,"",2,"","","","",0,"",""
"I-100-3","Main Lever BC, BC2, BC+",253,26.95,0,0,0,0,0,0,1,0,0,0,0,"",,0,0,0,0,0,"",2,"","","","",0,"",""
"I-100-2","Main Lever C, C+, AH, BH, CH",253,14.95,0,0,0,0,0,0,1,0,0,0,0,"",,0,0,0,0,0,"",2,"","","","",0,"",""
"I-545-3","Main Lever KCM / KCH",420,14.95,0,0,0,0,0,0,1,0,0,0,0,"",,0,0,0,0,0,"",2,"","","","",0,"",""
"I-545-4","Main Lever Micron V2 Models",963,26.95,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",2,"5454, i5454, 1-545-4, 15454, square trigger","","","",0,"<p>div>FOR USE WITH:</div>
    <div>Custom Micron V2 (Square Trigger):CM-B/SB/C/CP<br>
*Can also be put in all other 2 piece trigger models</div>
</div></div></p>",""
"PBC37","Majik Blue Pearl",49,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",7,"","","","",0,"",""
"PBC37A","Majik Blue Pearl 12oz AEROSOL",822,47.96,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"MKTIP","Makeup Conversion Set For Eclipse HP-CS",642,22.5,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"Conversion Tip, Needle and Nozzle Cap For Eclipse CS Only<br>
Exelent choice for all makeup artists. Provides better flow for more viscous makeup liquids.",""
"SHARK","Mako Shark",460,450,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"5' x 8"" Mako Shark<br><B>*Additional crating & freight fees apply*</B> We will call or email with an estimate prior to charging any additional fees.</br>",""
"SG106","Maltise Maroon",51,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",7,"","","","",0,"",""
"SG106A","Maltise Maroon 12oz AEROSOL",823,53.66,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"GL23KXXDGC1","Manetti 23K Patent Gold Leaf Book",651,96.95,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"Manetti 23 Karat Patent Gold Leaf Genuine Gold Leaf is available in 3-3/8"" x 3-3/8"" sheets referred to as leaves. Each pack contains 25 leaves. Patent Gold Leaf is lightly mounted on a thin sheet of tissue paper. The tissue allows you to lift each leaf of gold and transfer it to the area to be gilded. The tackiness of the gold size will pull the leaf off the tissue and secure it to your work. Patent Gold Leaf eliminates the need to use gilder's tips and is ideal for applying leaf to flat surface areas. Patent Gold Leaf does not work well in textured surfaces.",""
"07044","Mango",579,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"SG110","Marine Blue",51,0,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"SG110A","Marine Blue 12oz AEROSOL",823,53.66,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"108L","Maroon",157,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",5,"","","","",0,"",""
"S2-SG01","Maroon Graphic Base",89,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,6,"",50,"","","","",0,"House of Kolor Available in Quarts, 16oz, 12oz Aerosol, 8oz & 4oz small quantities.
<br><br><br>
<a href=""http://houseofkolor.com/kolors/?ref=topnav"" target=""_blank"" ><img src=""http://www.coastairbrush.com/prodimages/S2-SG-strip.gif""></a></img><br>
<a href=""http://houseofkolor.com/kolors/?ref=topnav"" target=""_blank"" >Click Here Klassic SG Mix Formulas</a><font color=""white""><br>
(NOTE: click ""Finish"", select ""Solid"")<br><br></font>
NOTE: The Digital Kolor Shapes are high resolution photographs of painted shapes. Color representation may very based on the color settings, age and performance of your Computer. We recommend painting test panels prior to finishing your masterpiece. <br><br>",""
"NWM","Maroon Surface Preparation Disc",243,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"Pearl Abrasive's new surface preparation wheels are designed for cleaning steel, aluminum, stainless steele, and other metals. They are non-woven & excellent for rust & paint removal, surface blending, grinding.",""
"HX-MAR","Mars Attacks  XTREME-SHIFT",919,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"<p>XTREME-SHIFT PAINTS 
Are ready to spray color shifting pearls, with extreme color shifting abilities, mixed with a top-tier clear binder/carrier from House of Kolor. These are High-End automotive grade pearls and binders for exterior or interior use. CLICK FOR DETAILS</p>","<table width=""750"" border=""0"" cellspacing=""5"">
  <tbody>
     <tr>
    <td colspan=""2"" valign=""top"" style=""text-align: center""><img src=""/prodimages/hypershiftLOGO.jpg"" width=""477"" height=""89"" alt=""""/></td>
    </tr>
    <tr>
      <td colspan=""2"" valign=""top"" style=""text-align: center""><img src=""/prodimages/hypershift topbar2.png"" width=""585"" height=""20"" alt=""""/><p></td>
    </tr>
    <tr>
      <td width=""370"" height=""241"" valign=""top"" style=""text-align: left""><p><strong style=""color: #FFFFFF"">XTREME-SHIFT PAINTS</strong> <br />
          Are ready to spray color shifting pearls, with extreme color shifting abilities, mixed with a top-tier clear binder/carrier from House of Kolor. These are High-End automotive grade pearls and binders for exterior or interior use.      </p>
        <p><strong style=""color: #FFFFFF"">APPLICATION</strong><br>
      Ready to Spray. No reduction required <span style=""font-size: 12px"">(may add up to 25% reducer for Airbrush use)</span>. Apply even coats with 50% overlap over the desired/recommended base until you reach the desired amount of coverage. Most of our pearls reach full coverage in approximately 2-4 coats. Please note, if spraying a light colored pearl over a darker base color, additional coats will be required to achieve full coverage.</p></td>
      <td width=""370"" valign=""top"" style=""text-align: left""><p><strong style=""color: #FFFFFF"">RECOMMENDED BASE COLOR:</strong> <br />
        <span style=""font-size: 24px"">•B</span><span style=""font-size: 24px"">LACK&nbsp;</span> </p>
        <p>&nbsp;</p>
        <p>&nbsp;</p>
        <p><strong style=""color: #FFFFFF"">TOPCOAT CLEAR</strong> <br />
      Finish with a UV protected clear coat (typically 2-3 coats). For best results, follow the coating manufacturer’s recommended flash time in between coats, according to the temperature you are spraying in.</p></td>
    </tr>
  </tbody>
</table>
"
"FHKKFX-20","Martini Time",194,17.95,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",66,"","","","",0,"",""
"242020","Mask Master Replacement Blades 2 Pack",810,13.8,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"MK21","Master 2000 Spray Gun Cleaning Kit",319,45.95,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"Includes:<br>
7 Piece Needle Set<br> W/Handle<br>
1/4"" & 3/16"" End Brush Set W/Handle<br>
SGS Tapered Body Cavity Brush<br>
12"" Long Pick Up Tube Brush<br>
1/2"" Body Cavity Brush<br>
Brass Power Pick Up Tube Brush<br>
Nylon GP Brush<br>
5 Piece Mini Brush Set W/Split Ring Holder<br>
1/4"" HVLP Brush<br>
1/2 OZ Bottle Premium Spray <br>Gun Lube<br>
SGS Spray Gun Pick</br>",""
"MKAB","Master Airbrush Cleaning Kit",319,39.99,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"10 Piece Micro Needle Set W/Handle<br>
5 piece Precision Mini Brush Set W/Split Ring Holder
Nylon GP Brush<br>
1/4"" 3/16"" End Brush Set W/Handle<br>
!/2"" Nylon Body Cavity Brush<br>
2 OZ Bottle of EZ Air Non-Toxic Air Brush Solvent<br>
1/2 OZ Bottle of Premium Air Brush Lube<br>
Air Brush Pick</br>",""
"D8CF05","Mastering Skull Master Part II by Craig Fraser",110,29.95,0,39.95,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",73,"","","","",0,"",""
"D9CF09","Mastering Skull Master Part III by Craig Fraser",110,29.95,0,39.95,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"<p>There’s much more in this most popular Artool stencil series that’s
bound to escalate your design bank and profits!</p>",""
"D1FV01","Mastering Tattoo Portraits w/ Franco Vescovi",114,89.95,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",73,"","","","",0,"<font color=""white"">Note: This is not an Airbrush DVD</font><br><br>You have only one shot at doing a portrait tattoo right! There’s no room for error, and it’s the most difficult tattoo to execute. Here’s an exclusive and rare opportunity to learn from black-and-gray tattoo portrait master Franco Vescovi in a three-hour comprehensive step-by-step DVD presentation.<br>
CLICK FOR MORE DETAILS","You’ll learn:
<br>
• Knowing when you’re ready to tattoo a portrait.
<br>
• The importance of rendering only what you see.
<br>
• How to render glass, wood, flesh tones,reflections,

   fabric, hair, wrinkles, contrast and shadows.
<br>
• How to achieve personality in your portraits.
<br>
• How to make a perfect stencil of your subject.
<br>
• How to choose and work with photo references.
<br>
• Bugpins versus Regular #12s.
<br>
• Working with a rotary machine.
<br>
• Breathing techniques to pull better lines in a portrait.
<br>
• Detailing with an outliner machine.
<br>
• How to mix colors and gradients.
<br>
• The virtue of patience.
<br>
• How not to overwork the skin.
<br>
• The correct way to work with white.
<br>
• The importance of touching up portraits.
<br>
• The fallacies of white.
<br>
• Mistakes to avoid with white.
<br>
• Texturing technique.
<br>
• Your responsibility to your customer.
<br>
And much more!
<br><br>
 

Franco Vescovi has been tattoing for 17 years, and is one of the top tattoo portrait artists in the world. His shop, Orange County Inkhouse, Lake Forest, California, has become somewhat of a tattoo mecca to the stars. Vescovi’s client list includes Dennis Rodman, Travis Barker, Fieldy, David Wells, Tony Gonzales, Mickey Avalon. Michael Goddard, and many others."
"4055","Masterstroke Bristle Brush",476,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",10,"","","","",0,"This white bristle fitch (100% pure white hog bristle) is cup chiseled to a straight edge and also has a long polished handle. This is a lettering brush, but because the bristles are longer than the Series 4042, it can also be used for outlining. This brush is best suited for outdoor work such as walls, bulletins and rough surfaces.","*  Longer Length<br>
    * Finest 100% White Hog Bristle<br>
    * Cup Chiseled<br>
    * Seamless Nickel Ferrules<br>
    * Long Plain Polished Handle</br>
"
"ML010","Matalock Primer Gallon KIT",585,117.15,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"ML010 METALOCK is a true direct-to-metal epoxy primer designed for metal, aluminum, SMC and fiberglass. ML010 utilizes the latest technology to provide superior adhesion, outstanding corrosion protection and exceptional sanding properties creating a solid and dependable foundation for any project.<br><br><font color=""white"">KIT INCLUDES:<br>Metalock Primer Gallon<br>Metalock Catalyst Quart<br><br></font>",""
"ML014-KIT","Matalock Primer Quart KIT",585,48.25,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"ML014 METALOCK is a true direct-to-metal epoxy primer designed for metal, aluminum, SMC and fiberglass. ML014 utilizes the latest technology to provide superior adhesion, outstanding corrosion protection and exceptional sanding properties creating a solid and dependable foundation for any project.<br><br>
<font color=""white"">
KIT INCLUDES:<br>
Metalock Primer Quart<br>
Metalock Catalyst Half Pint<br><br></font>
",""
"FH-11","Match Makers by Michael Cacy",181,17.95,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",66,"","","","",0,"",""
"5603","Matte Top Coat",59,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",3,"","","","",0,"Protective top coat which dries to a clear matte finish. <br>Spray over finished airbrush design when dry. <br>Permanent on most surfaces, including: fabric, paper, wood, metal, plaster, canvas, leather.",""
"5134","Maui Blue",54,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",3,"","","","",0,"",""
"03238-P","Maui Blue",577,89.5,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"ONE PINT",""
"NM126","Mauve Swank",338,3.25,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"",""
"IS-TRAY","MaxxJet Expansion Tray",173,64.95,0,0,0,0,0,0,0,0,0,0,0,"",,0,0,0,0,0,"",2,"","","","",0,"<p>The Maxx Jet Expansion Tray fits right on to your compressor and gives you another level of storage for your Airbrush accessories.</p>",""
"S2-11","Mayan Magenta FX Base",748,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,13,"",50,"","","","",0,"House of Kolor Available in 16oz, 8oz & 4oz small quantities.
<br><br><a href=""http://www.coastairbrush.com/S2_Basecoats_TDS.pdf"">CLICK FOR Karrier Bases Technical Data Sheet & User Guide</a><br><br><br>
<a href=""http://houseofkolor.com/kolors/?ref=topnav"" target=""_blank"" ><img src=""http://www.coastairbrush.com/prodimages/mayan-magenta.gif""></a></img><br>
<a href=""http://houseofkolor.com/kolors/?ref=topnav"" target=""_blank"" >Click Here S2-11 Mix Formulas</a><br><br>
NOTE: The Digital Kolor Shapes are high resolution photographs of painted shapes. Color representation may very based on the color settings, age and performance of your Computer. We recommend painting test panels prior to finishing your masterpiece. <br><br>","House of Kolor Available in 16oz, 8oz & 4oz small quantities.
<br><br><a href=""http://www.coastairbrush.com/S2_Basecoats_TDS.pdf"">CLICK FOR Karrier Bases Technical Data Sheet & User Guide</a><br><br><br>
<a href=""http://houseofkolor.com/kolors/?ref=topnav"" target=""_blank"" ><img src=""http://www.coastairbrush.com/prodimages/mayan-magenta.gif""></a></img><br>
<a href=""http://houseofkolor.com/kolors/?ref=topnav"" target=""_blank"" >Click Here S2-11 Mix Formulas</a><br><br>
NOTE: The Digital Kolor Shapes are high resolution photographs of painted shapes. Color representation may very based on the color settings, age and performance of your Computer. We recommend painting test panels prior to finishing your masterpiece. <br><br>"
"MCFLY","McFly (Shiny Black w/ Smoke Lens)",104,59.95,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"<p>
•100% UV Protection<br>
•6 Base Polycarbonate Lenses<br>
•6 Base Injected Frame<br>
•Comes with Black Flys zip case and microfiber soft bag<br><br>


Black Flys nylon frames are constructed around a wire core, keeping the shape consistent in extreme conditions.  They are injected of the highest quality nylon available and feature optical quality polycarbonate lenses.</p>",""
"03248-P","Mean Green",577,89.5,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",0,"","","","",0,"ONE PINT",""
"FHSPFX-2","Mechanix",632,22.95,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",66,"","","","",0,"",""
"I-450","Medea Clear Bottles w/ Assembly",296,4.5,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",2,"","","","",0,"<br><br>Clear Bottles are NOT Solvent resistant. Use for waterbased paints only.<br><br>",""
"I-405/420","Medea Glass Siphon Jars w/ Assembly",296,29.95,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",2,"","","","",0,"",""
"9-200","Medea Gloss Varnish",136,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",45,"","","","",0,"",""
"9-100","Medea Matte Varnish",136,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",45,"","","","",0,"",""
"I-470/480","Medea Natural Bottles w/ Assembly",296,4.5,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",2,"","","","",0,"<p>Solvent Resistant<p>",""
"I-490","Medea No Rust Assembly Only",299,3.25,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",13,"","","","",0,"",""
"3-051","Medea Textile Top Coat",289,0,0,0,0,0,0,1,1,0,0,0,0,"",,0,0,0,0,0,"",52,"","","","",0,"<table width=""300"" border=""0"">
    <tbody>
      <tr>
        <td><p><font color=""red"">The Yurek line has been Discontinued. Limited colors and sizes are available and may not be reflected online. We recommend contacting us before ordering. Any unavailable items will be canceled from the order, without notice.</font></p></td>
      </tr>
    </tbody>
  </table>",""
